playerID;stint;minutes;rebounds;assists;steals;blocks;turnovers;careerDuration;pos;height;weight;college;birthDate;birthState;birthCountry;ethnicity;target
boganke01;1.18;1188.09;154.0;71.55;36.36;5.82;47.64;11;G;77.0;215.0;Kentucky;1980-05-12;DC;USA;B;0.0
boguemu01;1.07;1813.93;165.36;480.07;97.64;2.79;102.07;15;G;63.0;136.0;Wake Forest;1965-01-09;MD;USA;B;0.0
bogutan01;1.0;1906.0;544.14;135.71;40.57;91.71;116.14;7;C;84.0;245.0;Utah;1984-11-28;;AUS;W;0.0
bohanet01;1.33;45.67;12.67;1.67;0.67;2.67;3.67;5;F;81.0;220.0;Auburn-Montgomery;1973-05-29;CA;USA;B;0.0
bolma01;1.18;1062.91;240.55;15.45;11.45;189.55;41.0;12;C;90.0;200.0;Bridgeport;1962-10-16;;SUD;B;0.0
bondwa01;1.25;606.75;72.25;44.25;24.25;8.5;36.5;4;G;77.0;200.0;Minnesota;1969-02-01;IL;USA;B;0.0
bonharo01;1.0;369.0;56.67;14.67;0.0;0.0;10.67;3;F;76.5;192.0;Cincinnati;1942-05-31;IN;USA;W;0.0
bonnean01;1.0;1228.67;287.67;73.67;57.67;14.0;75.0;6;F;80.0;215.0;St. Louis;1968-06-08;MO;USA;B;0.0
bonnema01;1.0;1327.88;246.25;53.62;29.62;21.25;31.62;8;F;82.0;240.0;Florida  ;1980-04-05;NH;USA;W;0.0
bookeme01;1.33;187.0;12.67;24.67;2.67;1.0;13.0;3;G;73.0;185.0;Missouri;1972-08-20;MS;USA;B;0.0
boonejo01;1.0;1120.75;315.75;31.25;24.75;44.5;42.25;4;F-C;82.0;237.0;Connecticut;1984-11-21;MD;USA;B;0.0
boonero01;1.19;2024.44;271.75;240.12;51.44;7.69;192.81;16;G-F;74.0;200.0;Idaho State;1946-09-06;OK;USA;B;1.0
boothca01;1.25;372.83;84.08;12.58;8.42;29.83;15.0;13;C;83.0;230.0;Penn State;1976-05-07;OH;USA;B;0.0
boozebo01;1.08;2129.08;593.25;103.08;0.0;0.0;0.0;12;F;80.0;215.0;Kansas State;1937-04-26;NE;USA;B;1.0
boozeca01;1.0;2052.0;630.6;153.6;60.5;28.4;140.2;10;F-C;80.0;258.0;Duke;1981-11-20;;GER;B;1.0
borylvi01;1.0;1720.67;194.0;111.0;0.0;0.0;0.0;5;F;76.5;210.0;Denver;1927-03-11;IN;USA;W;0.0
boshch01;1.0;2624.67;652.11;151.33;56.33;77.11;153.44;9;F;82.0;210.0;Georgia Tech;1984-03-02;TX;USA;B;1.0
bosweto01;1.14;1006.57;244.14;84.43;20.29;15.86;67.71;7;F-C;79.0;220.0;South Carolina;1953-10-02;AL;USA;B;0.0
boumtru01;1.0;135.5;28.0;2.5;1.5;8.5;7.0;3;C;84.0;245.0;Georgetown;1978-05-20;;CMR;B;0.0
bovendo01;1.0;1677.5;276.5;128.0;0.0;0.0;0.0;4;F-C;76.0;210.0;Western Michigan;1925-03-06;MI;USA;W;0.0
bowdlca01;1.0;460.67;90.67;9.67;14.0;15.0;14.33;3;F;82.0;245.0;Old Dominion;1977-03-31;VA;USA;W;0.0
bowenbr01;1.08;1851.23;186.77;83.77;54.77;25.77;49.69;14;F-G;79.0;185.0;Cal. State-Fullerton;1971-06-14;CA;USA;B;0.0
bowenry01;1.0;650.1;106.0;25.0;32.5;13.8;16.8;10;F;79.0;213.0;Iowa;1975-11-20;IA;USA;W;0.0
bowento01;1.0;1196.67;335.67;44.67;0.0;0.0;81.67;3;F-C;79.5;220.0;Grambling;1940-07-07;MS;USA;B;0.0
bowiean01;1.0;1043.62;127.62;105.0;36.0;13.25;59.75;8;G-F;78.0;190.0;Oklahoma;1963-11-09;OK;USA;B;0.0
bowiesa01;1.0;1409.8;384.5;107.5;26.3;90.9;97.8;10;C-F;85.0;235.0;Kentucky;1961-03-17;PA;USA;B;0.0
bowmair01;1.0;24.5;1.5;1.0;1.5;0.0;0.5;3;G;77.0;195.0;Pennsylvania;1973-06-11;NJ;USA;B;0.0
bowmana01;1.0;398.0;146.33;29.17;0.0;0.0;2.83;6;C;82.0;230.0;Wichita State;1943-03-19;TX;USA;B;0.0
boydfr01;1.14;1103.29;76.14;140.86;26.29;4.14;2.86;7;G;74.0;180.0;Oregon State;1950-06-13;CA;USA;B;0.0
boykiea01;1.19;810.06;54.81;130.81;24.38;2.12;47.25;16;G;65.0;133.0;Eastern Michigan;1976-06-02;OH;USA;B;0.0
boynewi01;1.0;1011.67;121.0;69.0;41.67;14.0;94.67;3;G-F;78.0;185.0;San Francisco;1957-05-17;SC;USA;B;0.0
bracest01;1.0;951.0;97.0;136.0;24.67;2.0;0.0;3;G;73.0;175.0;Tulsa;1950-08-01;NY;USA;B;0.0
braddga01;1.14;744.43;199.71;32.43;0.0;0.0;57.57;7;F;80.0;210.0;Ohio State;1942-07-26;OH;USA;W;0.0
bradlal01;1.0;379.67;50.33;24.67;8.0;2.33;26.67;3;F;78.0;190.0;Texas Southern;1953-10-16;MS;USA;B;0.0
bradlbi01;1.0;2279.9;235.4;253.3;20.9;6.5;0.0;10;F-G;77.0;205.0;Princeton;1943-07-28;MO;USA;W;0.0
bradlch01;1.0;303.33;39.67;18.33;15.33;11.33;29.0;3;G;77.0;215.0;Wyoming;1959-05-16;MD;USA;B;0.0
bradldu01;1.11;1131.89;121.89;127.33;104.44;20.22;75.78;10;G-F;78.0;195.0;North Carolina;1957-03-19;MD;USA;B;0.0
bradlji01;1.0;637.67;176.0;42.67;23.0;20.67;44.33;3;F;80.0;215.0;Northern Illinois;1952-03-16;IN;USA;B;0.0
bradlmi01;1.5;251.88;73.88;11.62;3.12;5.88;14.12;8;F;81.0;225.0;Villanova;1979-04-18;MA;USA;W;0.0
bradlsh01;1.14;1395.07;376.29;40.93;38.0;151.36;75.64;14;C;89.0;235.0;Brigham Young;1972-03-22;;GER;W;0.0
braggto01;1.33;59.33;17.0;2.33;1.33;0.67;5.0;3;F;79.0;237.0;Xavier (OH);1976-05-15;CA;USA;B;0.0
brancad01;1.0;357.25;63.25;24.0;20.75;4.25;31.25;4;F-G;79.0;185.0;Maryland;1963-11-17;DC;USA;B;0.0
brandel01;1.0;2404.54;622.0;153.85;63.38;124.38;147.23;13;F-C;80.0;260.0;Duke;1979-03-11;NY;USA;B;1.0
brandte01;1.08;1795.42;181.17;367.25;95.17;18.83;118.25;12;G;71.0;173.0;Oregon;1970-05-20;OR;USA;B;0.0
brannbo01;1.0;1644.0;486.0;123.5;0.0;0.0;0.0;7;F-C;77.0;205.0;Michigan State;1926-05-28;KS;USA;W;0.0
bratzmi01;1.0;1179.22;114.44;205.67;60.89;6.56;94.89;9;G;74.0;185.0;Stanford;1955-10-17;CA;USA;W;0.0
braunca01;1.0;1840.9;212.2;241.1;0.0;0.0;0.0;13;G-F;77.0;180.0;Colgate;1927-09-25;NY;USA;W;0.0
breauti01;1.0;313.33;32.0;13.67;8.0;4.33;15.67;3;F;78.0;215.0;Wyoming;1970-09-19;LA;USA;B;0.0
bremejr01;1.33;648.33;60.33;71.67;18.67;2.33;27.67;3;G;73.0;185.0;St. Bonaventure;1980-09-19;OH;USA;B;0.0
breuera01;1.08;1041.58;248.83;51.33;25.42;62.5;56.75;12;C;87.0;230.0;Minnesota;1960-10-11;MN;USA;W;0.0
breweco01;1.17;1232.0;157.67;84.33;63.5;14.83;68.17;6;G-F;81.0;185.0;Florida;1986-03-05;TN;USA;B;0.0
breweja01;1.0;117.0;12.5;14.0;4.75;0.5;8.0;4;G;76.0;180.0;Auburn;1980-11-19;GA;USA;B;0.0
breweji01;1.1;1593.6;445.8;103.8;55.6;51.0;33.2;10;F-C;81.0;210.0;Minnesota;1951-12-03;IL;USA;B;0.0
brewero01;1.43;920.86;69.36;65.71;34.29;17.79;50.43;14;G;76.0;180.0;Arkansas;1955-09-16;AR;USA;B;0.0
brewero02;1.14;1503.71;181.86;109.86;81.86;16.14;52.86;7;G;79.0;220.0;Arkansas;1985-03-20;OR;USA;B;0.0
brezepr01;1.36;562.82;120.64;16.27;6.27;12.27;24.91;11;C;85.0;243.0;none;1979-10-02;;SLV;W;0.0
brianfr01;1.0;1523.2;131.8;136.6;0.0;0.0;0.0;9;G;73.0;180.0;Louisiana State;1923-05-01;LA;USA;W;0.0
brickfr01;1.14;1162.71;243.57;98.86;46.0;20.36;98.0;14;F-C;81.0;240.0;Penn State;1959-08-14;NY;USA;W;0.0
bridgbi01;1.06;1962.33;697.22;156.72;3.83;2.0;0.0;18;F-C;77.0;228.0;Kansas;1939-04-04;NM;USA;B;0.0
bridgju01;1.0;1771.42;249.58;172.17;57.08;18.33;97.42;12;F-G;77.0;210.0;Louisville;1953-09-17;IN;USA;B;0.0
briskjo01;1.0;1658.83;358.67;131.17;5.83;1.5;122.17;6;F-G;77.0;210.0;Toledo;1947-06-15;MI;USA;B;1.0
bristal01;1.0;1415.9;278.7;221.9;51.4;4.2;86.3;10;F-G;79.0;210.0;Virginia Tech;1951-08-23;VA;USA;W;0.0
brockjo01;1.0;523.33;157.33;16.33;11.0;3.0;19.0;3;F;79.0;255.0;Washington;1987-03-20;WA;USA;W;0.0
brokaga01;1.2;944.8;81.4;143.0;21.4;15.2;2.4;5;G;76.0;178.0;Notre Dame;1954-01-11;NJ;USA;B;0.0
brookaa01;1.2;1361.8;101.2;198.4;32.4;6.0;100.0;5;G;72.0;160.0;Oregon;1985-01-14;WA;USA;B;0.0
brookke01;1.0;343.67;47.0;16.0;6.0;2.0;23.0;3;F;78.0;200.0;Southwestern Louisiana;1969-10-12;SC;USA;B;0.0
brookmi01;1.0;1562.0;333.5;136.33;64.5;20.67;106.33;6;F;79.0;220.0;LaSalle;1958-08-17;PA;USA;B;0.0
brooksc01;1.09;839.73;62.27;146.18;43.64;2.73;41.0;11;G;71.0;165.0;California-Irvine;1965-07-31;CA;USA;W;0.0
brottdi01;3.0;1289.0;435.0;58.0;0.0;0.0;0.0;3;C;80.0;210.0;Denver;1935-09-19;;;W;0.0
brownan01;1.0;199.0;59.33;3.67;4.67;2.67;16.0;3;F;81.0;245.0;DePaul;1981-05-12;IL;USA;B;0.0
brownbo02;1.5;363.25;22.5;51.25;9.0;1.0;27.25;4;G;74.0;175.0;Cal-State Fullerton;1984-09-24;CA;USA;B;0.0
brownch01;1.24;703.65;126.35;32.29;13.41;12.71;31.59;17;F;79.0;214.0;North Carolina State;1968-02-29;NY;USA;B;0.0
brownda02;1.0;87.5;13.0;4.75;1.25;1.75;7.75;4;F;80.0;200.0;Syracuse;1979-06-28;NY;USA;B;0.0
brownde01;1.08;1295.62;120.69;171.31;61.54;15.77;70.77;13;G;73.0;160.0;Jacksonville;1968-11-29;FL;USA;B;0.0
brownde02;1.2;902.1;128.2;68.0;26.2;5.8;50.3;10;G-F;77.0;210.0;Texas-San Antonio;1978-12-30;UT;USA;B;0.0
brownde03;1.33;237.0;23.0;39.67;10.67;2.33;16.0;3;G;72.0;181.0;Illinois;1984-08-17;MS;USA;B;0.0
brownde04;1.25;638.5;103.25;29.75;22.25;8.0;27.25;4;;79.0;225.0;Xavier;1987-09-07;CA;USA;B;0.0
brownfr01;1.0;1878.62;202.85;243.08;88.38;12.77;64.62;13;G;75.0;182.0;Iowa;1948-08-07;WI;USA;B;1.0
brownjo01;1.12;1263.5;265.75;87.88;31.25;9.5;29.25;8;F;79.0;220.0;Missouri;1951-12-14;;GER;W;0.0
brownke01;1.2;387.0;69.4;20.6;17.0;5.6;12.8;5;F;79.0;222.0;Okaloosa-Walton CC;1981-03-18;LA;USA;B;0.0
brownkw01;1.08;1093.67;271.58;45.42;26.5;30.42;63.58;12;C-F;83.0;240.0;none;1982-03-10;SC;USA;B;0.0
brownla01;1.17;1884.83;167.5;418.17;0.0;0.0;241.17;6;G;69.0;160.0;North Carolina ;1940-09-14;NY;USA;W;0.0
brownmi01;1.0;996.45;251.09;38.55;23.0;15.45;58.45;12;C-F;81.0;257.0;George Washington;1963-07-19;NJ;USA;B;0.0
brownpj01;1.0;2254.8;560.6;110.73;60.8;74.4;89.47;15;C-F;83.0;225.0;Louisiana Tech;1969-10-14;MI;USA;B;0.0
brownra02;1.0;1047.91;106.64;128.91;65.64;14.09;65.91;12;G;74.0;190.0;New Mexico State;1968-05-22;IL;USA;B;0.0
brownri01;1.17;747.83;200.0;19.83;15.83;19.0;50.17;6;C-F;82.0;215.0;Mississippi State;1958-08-20;MS;USA;B;0.0
brownro01;1.3;2145.4;375.8;231.5;10.3;8.1;149.4;10;F-G;77.0;205.0;Dayton;1942-05-22;NY;USA;B;1.0
brownro02;1.38;334.75;104.38;14.75;6.5;16.25;17.88;8;C;83.0;225.0;Kansas;1950-02-23;IL;USA;B;0.0
brownsh01;1.25;695.62;72.62;42.0;26.0;9.38;35.12;8;G;76.0;205.0;Michigan State;1985-11-29;IL;USA;B;0.0
brownti01;1.0;413.25;41.5;66.5;16.0;1.0;35.75;4;G;74.0;189.0;McNeese State;1979-06-03;LA;USA;B;0.0
brownto01;1.3;600.6;76.6;56.3;23.4;4.0;39.2;10;F-G;75.0;185.0;Arkansas;1960-07-29;IL;USA;B;0.0
brunsri01;1.25;377.75;37.25;73.0;16.75;1.75;29.67;12;G;76.0;190.0;Temple;1972-06-14;NY;USA;B;0.0
bryanem01;1.0;1431.38;199.12;212.5;0.0;0.0;0.0;8;G;73.0;175.0;DePaul;1938-11-04;IL;USA;B;0.0
bryanjo01;1.0;1605.62;305.12;131.12;64.88;25.12;116.88;8;F-C;81.0;185.0;LaSalle;1954-10-19;PA;USA;B;0.0
bryanko01;1.0;2649.0;383.81;338.69;107.62;37.12;214.5;16;G;78.0;200.0;none;1978-08-23;PA;USA;B;1.0
bryanma01;1.06;841.88;186.88;30.62;20.62;12.19;41.31;17;F-C;81.0;245.0;Seton Hall;1965-04-25;CA;USA;B;0.0
bryanwa01;1.25;348.75;93.5;28.0;8.75;10.0;17.75;4;C;84.0;245.0;San Francisco;1959-07-14;;ESP;B;0.0
buckngr01;1.0;1089.6;159.3;71.9;45.4;11.1;39.4;10;G;76.0;210.0;Clemson;1976-09-16;KY;USA;B;0.0
bucknqu01;1.0;1624.5;196.9;311.4;133.7;8.0;138.2;10;G;75.0;190.0;Indiana;1954-08-20;IL;USA;B;0.0
buddda01;1.0;1277.8;324.6;67.4;0.0;0.0;0.0;5;F;78.0;205.0;Wake Forest;1938-10-28;NJ;USA;W;0.0
budinch01;1.0;1507.67;239.33;96.33;34.67;12.0;56.67;3;G-F;79.0;218.0;Arizona;1988-05-22;CA;USA;W;0.0
budkowa01;1.0;1126.0;232.0;91.0;0.0;0.0;0.0;4;F-C;77.0;220.0;Columbia;1925-06-30;NY;USA;W;0.0
buechju01;1.27;562.93;84.4;37.33;20.93;9.6;19.8;15;F-G;78.0;220.0;Arizona;1968-06-19;CA;USA;W;0.0
buforro01;1.0;836.6;119.6;35.8;23.0;6.2;28.0;5;G-F;77.0;189.0;Creighton;1977-11-02;WI;USA;B;0.0
bullama01;1.0;807.64;111.18;48.64;16.91;10.82;29.0;11;F;82.0;215.0;Iowa;1967-06-05;IA;USA;W;0.0
buncela01;1.75;767.5;205.25;23.5;0.0;0.0;48.0;4;C;84.0;240.0;Utah State;1945-07-29;WA;USA;W;0.0
buntibi02;1.25;484.75;104.25;23.75;0.0;0.0;31.75;4;F-C;80.0;195.0;North Carolina;1947-08-26;NC;USA;W;0.0
burdeti01;1.0;934.67;89.33;64.67;50.33;3.33;60.33;3;G;74.0;185.0;Utah;1953-02-28;FL;USA;B;0.0
burkepa01;1.0;431.0;88.67;14.67;9.33;13.33;29.0;3;F-C;83.0;250.0;Auburn;1973-12-14;;IRL;W;0.0
burleto01;1.0;1346.43;399.14;85.86;44.57;84.43;33.71;7;C;86.0;225.0;North Carolina State;1952-02-24;NC;USA;W;0.0
burresc01;1.11;843.56;148.0;58.56;37.89;20.0;37.44;9;G-F;79.0;218.0;Connecticut;1971-01-12;CT;USA;B;0.0
burtowi01;1.0;833.25;116.5;49.12;23.88;15.12;64.62;8;F-G;79.0;210.0;Minnesota;1968-05-26;MI;USA;B;0.0
burttst01;1.0;280.25;23.0;30.75;12.25;3.25;27.5;4;G;74.0;185.0;Iona;1962-11-05;NY;USA;B;0.0
busedo01;1.0;2013.85;197.31;340.38;139.85;12.54;76.62;13;G;76.0;190.0;Evansville;1950-08-10;IN;USA;W;0.0
butchdo01;1.17;847.5;136.83;97.5;0.0;0.0;0.0;6;G;74.0;200.0;Pikeville;1936-02-08;KY;USA;W;0.0
butleal01;1.2;1011.0;139.2;106.0;0.0;0.0;0.0;5;G;74.0;175.0;Niagara;1938-07-09;NY;USA;B;0.0
butleca01;1.09;2112.82;337.73;159.73;92.09;16.64;128.18;11;F;79.0;217.0;Connecticut;1980-03-13;WI;USA;B;0.0
butlegr01;1.0;70.0;17.67;1.33;0.33;0.67;8.0;3;C;83.0;240.0;Stanford;1966-03-11;CA;USA;W;0.0
butleja01;1.0;282.67;68.33;10.0;6.67;10.33;24.33;3;F-C;82.0;250.0;none;1985-03-10;MS;USA;B;0.0
butlemi01;1.0;1138.5;93.75;126.0;0.0;0.0;83.75;4;G;74.0;170.0;Memphis State;1946-10-22;TN;USA;W;0.0
butlemi02;1.0;683.0;89.62;42.75;26.75;6.62;44.12;8;G-F;77.0;210.0;UCLA;1970-12-15;CA;USA;B;0.0
butlera01;1.09;1355.55;149.09;50.36;21.73;32.18;41.91;11;F;79.0;205.0;LaSalle;1979-05-23;PA;USA;B;0.0
bynuman01;1.0;1453.29;439.43;65.86;18.14;89.71;87.14;7;C;84.0;285.0;none;1987-10-28;NJ;USA;B;0.0
bynumwi01;1.0;853.6;71.8;144.0;34.2;3.0;68.4;5;G;72.0;185.0;Georgia Tech;1983-01-04;IL;USA;B;0.0
byrnema01;1.2;850.8;117.2;81.8;20.4;6.8;55.0;5;F;79.0;215.0;Syracuse;1956-04-30;NY;USA;W;0.0
cabarza01;1.25;387.5;78.0;21.25;8.25;6.25;29.75;4;F-C;83.0;235.0;none;1981-05-21;;YUG;W;0.0
cableba01;1.33;757.44;209.33;42.33;0.0;0.0;0.0;9;F;79.0;175.0;Bradley;1935-07-29;PA;USA;W;0.0
caffeja01;1.11;1005.0;224.67;46.67;23.22;12.22;71.89;9;F;80.0;255.0;Alabama;1973-06-12;AL;USA;B;0.0
cagemi01;1.0;1981.07;576.4;70.47;70.0;48.33;77.4;15;F-C;81.0;224.0;San Diego State;1962-01-28;AR;USA;B;0.0
caldejo01;1.0;1948.57;172.71;490.86;63.0;5.43;118.71;7;G;75.0;210.0;none;1981-09-28;;ESP;W;0.0
caldwad01;1.17;266.67;82.67;5.5;9.33;6.83;21.0;7;F-C;80.0;255.0;Lamar;1966-07-04;TX;USA;B;0.0
caldwji01;2.0;1026.0;350.33;92.33;0.0;0.0;72.67;4;C;82.0;225.0;Georgia Tech;1943-01-28;NC;USA;W;0.0
caldwjo01;1.08;2105.08;343.08;220.58;32.08;3.75;81.25;12;F-G;77.0;195.0;Arizona State;1941-11-01;TX;USA;B;1.0
calhobi01;1.0;2055.25;273.25;174.25;0.0;0.0;0.0;8;F-G;75.0;180.0;San Francisco City;1927-11-04;CA;USA;W;0.0
calhoco01;1.11;1211.22;218.0;66.78;32.56;14.67;13.44;9;F;79.0;210.0;Pennsylvania;1950-11-01;IL;USA;B;0.0
calvima01;1.23;1661.0;147.92;278.23;37.31;1.85;154.77;13;G;72.0;165.0;USC;1947-07-27;TX;USA;B;0.0
cambyma01;1.11;1579.67;524.06;101.28;53.28;128.78;74.83;18;C-F;83.0;220.0;Massachusetts;1974-03-22;CT;USA;B;0.0
campbel01;1.17;1431.94;339.78;66.61;39.0;89.0;76.56;18;F-C;83.0;215.0;Clemson;1968-07-23;CA;USA;B;0.0
campbto01;1.08;1265.0;176.42;84.92;48.5;13.08;90.25;12;F-G;79.0;215.0;Ohio State;1962-05-07;NJ;USA;B;0.0
cannola01;1.33;1022.0;103.33;129.5;1.17;0.67;96.33;6;G;76.0;195.0;LaSalle;1947-04-12;PA;USA;W;0.0
cardfr01;1.29;985.86;245.86;53.14;0.0;0.0;78.86;7;F;79.0;195.0;South Carolina State;1944-12-28;PA;USA;B;0.0
cardibr01;1.0;539.92;87.5;38.75;24.58;5.75;27.5;12;F;80.0;245.0;Purdue;1977-05-02;IL;USA;W;0.0
carliri01;1.0;292.2;28.2;40.2;8.4;1.8;24.0;5;G;77.0;207.0;Virginia;1959-10-27;NY;USA;W;0.0
carnero01;1.17;767.67;98.17;22.0;26.5;16.5;26.17;6;F;79.0;205.0;Memphis;1984-04-15;TN;USA;B;0.0
carran01;1.06;1163.53;199.06;63.88;21.24;54.41;69.82;17;F-C;81.0;225.0;Wichita State;1961-07-23;OK;USA;B;0.0
carrau01;1.09;1787.27;180.91;170.73;39.36;6.0;42.73;11;G;76.0;200.0;Notre Dame;1948-03-10;DC;USA;B;0.0
carrch01;1.25;563.12;82.25;36.75;11.62;5.75;38.75;8;G;77.0;207.0;Southern Illinois;1974-03-12;MI;USA;B;0.0
carribo01;1.33;595.67;62.33;40.0;23.0;8.0;41.0;3;G-F;78.0;195.0;Boston College;1953-07-03;MA;USA;B;0.0
carrida01;1.0;2056.33;197.83;149.33;0.0;0.0;151.0;6;G;75.0;185.0;Western Kentucky;1940-10-26;KY;USA;W;1.0
carrke01;1.17;1430.58;416.58;76.92;40.33;24.67;119.83;12;F;79.0;220.0;North Carolina State;1955-08-15;DC;USA;B;0.0
carrml01;1.0;1639.0;305.4;133.6;93.9;27.0;102.9;10;F-G;78.0;205.0;Guilford;1951-01-09;NC;USA;B;0.0
carrode01;1.25;295.5;52.75;13.25;10.25;2.75;8.75;5;F;80.0;212.0;Missouri;1986-07-27;AL;USA;B;0.0
carrojo01;1.17;1903.17;450.33;105.33;57.25;93.42;163.67;12;C-F;82.0;225.0;Purdue;1958-07-24;AR;USA;B;1.0
carroma01;1.18;688.64;78.45;28.45;20.27;5.45;27.09;11;G;78.0;212.0;Notre Dame;1980-08-28;PA;USA;W;0.0
cartean01;1.07;870.36;93.0;168.79;43.0;8.21;68.43;14;G;73.0;190.0;Hawaii;1975-06-16;GA;USA;B;0.0
cartebu01;1.14;973.43;78.0;97.57;45.86;6.14;68.43;7;G;77.0;180.0;Indiana;1958-06-11;OH;USA;B;0.0
cartefr01;1.2;1832.8;238.1;212.2;37.1;6.5;0.0;10;G-F;75.0;185.0;Mount St. Mary's;1945-02-14;PA;USA;B;0.0
cartege01;1.11;1803.78;360.33;106.56;18.22;5.33;134.89;9;F-G;76.0;210.0;St. Bonaventure;1944-01-10;NY;USA;B;0.0
cartevi01;1.12;2198.31;313.62;239.75;71.56;41.56;133.19;16;F;78.0;215.0;North Carolina;1977-01-26;FL;USA;B;1.0
cartwbi01;1.0;1832.73;407.07;92.67;30.67;44.53;126.13;15;C;85.0;230.0;San Francisco   ;1957-07-30;CA;USA;B;0.0
cassesa01;1.26;1568.95;169.53;312.58;55.68;8.58;127.32;20;G;75.0;185.0;Florida State;1969-11-18;MD;USA;B;0.0
casspom01;1.0;1658.0;294.67;78.33;48.33;17.0;76.67;3;F;81.0;211.0;none;1988-06-22;;ISR;W;0.0
catchha01;1.08;1098.5;303.25;50.67;21.75;102.25;49.5;12;C-F;81.0;218.0;Hardin-Simmons;1951-09-02;MS;USA;B;0.0
catlete01;1.0;1692.62;414.25;57.38;35.62;12.38;110.75;8;F;80.0;220.0;South Alabama;1963-08-22;MS;USA;B;0.0
catoke01;1.09;965.55;261.27;22.18;26.55;62.27;40.73;11;C;83.0;255.0;Iowa State;1974-08-26;GA;USA;B;0.0
causwdu01;1.0;855.36;206.64;22.09;20.0;69.73;45.45;11;C;84.0;240.0;Temple;1968-05-31;NY;USA;B;0.0
cebalce01;1.21;1050.86;232.71;51.64;32.14;13.07;70.79;14;F;78.0;190.0;Cal. State- Fullerton;1969-08-02;HI;USA;B;0.0
cervial01;1.0;575.5;54.5;88.0;0.0;0.0;0.0;9;G-F;71.0;170.0;none;1917-02-12;NY;USA;W;0.0
chalmma01;1.0;1959.75;170.0;262.0;106.0;9.5;130.25;4;;73.0;190.0;Kansas;1986-05-19;AK;USA;B;0.0
chambbi01;1.33;344.0;66.0;37.67;6.67;4.0;19.33;3;F;78.0;181.0;North Carolina;1949-12-16;;;B;0.0
chambje01;1.0;859.17;172.0;45.0;1.83;0.5;13.83;6;F;77.0;185.0;Utah;1943-07-18;DC;USA;B;0.0
chambto01;1.0;2120.12;418.94;142.69;55.31;39.19;159.31;16;F-C;81.0;220.0;Utah;1959-06-21;UT;USA;W;1.0
chambwi01;1.07;3190.6;1594.93;309.53;0.0;0.0;0.0;15;C;85.0;250.0;Kansas;1936-08-21;PA;USA;B;1.0
chandty01;1.0;1849.73;587.73;52.0;36.18;89.09;102.36;11;F-C;84.0;235.0;none;1982-10-02;CA;USA;B;0.0
chandwi01;1.17;1392.83;228.17;79.67;31.0;40.0;66.0;6;F;80.0;220.0;DePaul;1987-05-10;MI;USA;B;0.0
chanedo01;1.08;1452.38;242.08;135.54;42.92;17.85;21.38;13;G;77.0;210.0;Houston;1946-03-22;LA;USA;B;0.0
chapmre01;1.08;1503.23;126.54;138.31;45.54;9.92;79.23;13;G;76.0;185.0;Kentucky;1967-10-05;KY;USA;W;0.0
chapmwa01;1.2;658.8;101.0;63.2;0.0;0.0;58.8;5;G-F;77.0;190.0;Western Kentucky;1945-06-15;KY;USA;W;0.0
chapple01;1.29;857.07;245.07;35.93;0.0;0.0;4.5;14;F-C;80.0;240.0;Wake Forest;1941-01-31;PA;USA;W;0.0
charlke01;1.0;1527.4;128.0;161.2;81.4;25.6;7.4;5;G;75.0;180.0;Fordham;1951-07-10;;TRI;B;0.0
cheanca01;1.0;1692.85;200.77;107.54;50.69;15.23;76.46;13;F-G;79.0;209.0;Indiana;1971-07-17;IN;USA;B;0.0
cheekma01;1.06;2177.81;193.0;462.0;144.38;18.44;141.75;16;G;73.0;180.0;West Texas State;1956-09-08;IL;USA;B;0.0
cheniph01;1.09;1737.82;187.55;158.36;62.0;21.64;14.27;11;G;75.0;180.0;California;1950-10-30;CA;USA;B;0.0
chievde01;1.25;560.0;91.0;27.5;19.25;4.25;46.75;4;F;79.0;195.0;Missouri;1967-07-03;NY;USA;B;0.0
chilcpe01;1.27;760.36;175.09;44.27;24.27;19.09;35.45;12;F-C;82.0;230.0;North Carolina;1968-09-14;SC;USA;W;0.0
childch01;1.1;1361.7;130.8;263.3;49.0;5.4;106.4;10;G;75.0;195.0;Boise State;1967-11-20;CA;USA;B;0.0
childjo01;1.0;1718.5;305.33;100.33;56.0;30.33;73.0;6;F-G;80.0;210.0;Stanford;1983-06-20;CA;USA;B;0.0
childra01;1.33;135.0;8.33;16.33;5.67;0.33;15.33;3;G;74.0;188.0;Wake Forest;1972-09-21;DC;USA;B;0.0
choneji01;1.0;2366.5;642.7;129.2;39.1;77.4;116.5;10;C-F;83.0;220.0;Marquette;1949-11-30;WI;USA;B;0.0
chrisbo01;1.2;603.2;200.8;40.6;3.8;6.4;0.4;6;C;82.0;255.0;Grambling;1946-05-11;;;B;0.0
chrisca01;1.0;1002.25;266.0;74.75;0.0;0.0;0.0;5;F-C;77.0;210.0;Toledo;1927-06-06;OH;USA;W;0.0
chrisdo01;1.12;1534.12;198.94;176.0;91.47;23.06;101.24;17;G-F;78.0;200.0;Pepperdine;1970-05-09;WA;USA;B;0.0
chubist01;2.33;621.78;95.67;92.78;0.0;0.0;83.0;9;G;74.0;200.0;Rhode Island;1944-02-08;NY;USA;W;0.0
clarkar01;1.09;2143.73;220.64;318.0;21.0;1.36;0.0;11;G;74.0;175.0;Minnesota;1941-07-15;AR;USA;B;1.0
